Standard Value,smiles_encoded,exactmw,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,CrippenClogP,hallKierAlpha
470.0,1400,528.1849562159999,0.35714285714285715,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.169800000000007,-2.7399999999999993
4.1,508,473.2966172440001,0.6153846153846154,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.246500000000004,-2.3200000000000003
5.4,508,473.2966172440001,0.6153846153846154,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.246500000000004,-2.3200000000000003
2080.0,1140,434.17427594400004,0.07407407407407407,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.058820000000004,-4.449999999999998
160.0,385,485.361742364,0.6896551724137931,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.863800000000003,-2.3699999999999997
40.0,759,390.19682295600006,0.3181818181818182,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.029620000000002,-3.2199999999999993
40.0,746,392.15162235200006,0.2857142857142857,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.235500000000003,-2.8599999999999994
1390.0,698,391.192071924,0.3333333333333333,5.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,3.4246200000000018,-3.289999999999999
530.0,1397,528.1849562159999,0.35714285714285715,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.169800000000007,-2.739999999999999
85.0,1040,389.16518848000004,0.13636363636363635,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294320000000003,-3.7399999999999998
104.0,817,442.045328764,0.3,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.829600000000003,-2.3199999999999994
22.5,1899,397.04747468,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.440780000000001,-1.8299999999999996
77.0,2116,398.055499524,0.3157894736842105,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.676500000000003,-1.7899999999999996
650.0,1066,445.1184158560001,0.19047619047619047,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1548200000000035,-3.27
465.0,1122,432.19615426000007,0.28,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.497220000000005,-3.609999999999999
448.0,1118,432.19615426000007,0.28,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.497220000000005,-3.609999999999999
0.76,322,502.0850853999999,0.4782608695652174,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,5.300800000000005,-1.5099999999999993
0.26,2304,530.0912334,0.4782608695652174,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,4.158600000000003,-1.5899999999999994
6.1,1581,607.208311752,0.5666666666666667,6.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,5.988000000000007,-2.2699999999999996
7.9,2006,539.145711496,0.48,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,4.4771000000000045,-2.2699999999999996
152.5,2034,658.1828252759999,0.375,6.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,5.467800000000006,-3.7399999999999993
36.1,2016,595.208311752,0.5517241379310345,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,5.9896000000000065,-2.2699999999999996
153.5,1584,553.16136156,0.5,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.865600000000005,-2.2699999999999996
16.8,1584,553.16136156,0.5,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.865600000000005,-2.2699999999999996
5.0,1859,639.2100613399999,0.5806451612903226,6.0,2.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,6.804900000000008,-1.9099999999999995
0.8,1859,639.2100613399999,0.5806451612903226,6.0,2.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,6.804900000000008,-1.9099999999999995
7.1,1579,511.083191492,0.20833333333333334,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.121100000000005,-3.0399999999999987
12.0,1579,511.083191492,0.20833333333333334,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.121100000000005,-3.0399999999999987
25600.0,1579,511.083191492,0.20833333333333334,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.121100000000005,-3.0399999999999987
38000.0,526,423.11404377199995,0.17391304347826086,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.447400000000004,-3.3199999999999994
1.2,1529,469.0742158919999,0.3157894736842105,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.536400000000002,-2.1999999999999984
7.4,1520,556.066019292,0.25,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.828200000000006,-2.139999999999999
2.9,1515,550.109598356,0.2692307692307692,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.699500000000005,-2.6199999999999988
14.0,110,486.1146837359999,0.4090909090909091,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.621900000000005,-1.7999999999999998
7.3,27,458.0833836079999,0.35,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.985800000000003,-1.7999999999999998
629.0,766,491.16455511999993,0.4583333333333333,4.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.012700000000003,-2.289999999999999
299.0,2029,493.143819676,0.43478260869565216,4.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.5966000000000005,-2.3299999999999996
88.0,543,499.13325499199993,0.28,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.903800000000005,-3.099999999999999
2531.0,1094,425.19640835600006,0.25,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7298000000000027,-4.119999999999999
226.0,771,543.1417114999999,0.37037037037037035,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,4.943900000000005,-2.229999999999999
269.0,2145,383.04166311599994,0.4117647058823529,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.5790000000000024,-1.0799999999999998
263.0,464,408.160911624,0.3684210526315789,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8003999999999998,-3.3000000000000003
57.7,464,408.160911624,0.3684210526315789,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8003999999999998,-3.3000000000000003
7.0,2206,523.05713604,0.42105263157894735,5.0,3.0,2.0,5.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,4.533100000000003,-2.519999999999999
8989.0,2206,523.05713604,0.42105263157894735,5.0,3.0,2.0,5.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,4.533100000000003,-2.519999999999999
2900.0,354,413.21215694399996,0.48,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.776700000000008,-1.9999999999999996
5800.0,354,413.21215694399996,0.48,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.776700000000008,-1.9999999999999996
6.18,2287,476.04428320799997,0.3684210526315789,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.893700000000001,-1.5899999999999994
14.0,229,427.07756995599993,0.4,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.259700000000005,-1.2699999999999996
40.0,1031,510.19910870000007,0.3076923076923077,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.091620000000004,-4.1499999999999995
170.0,1031,510.19910870000007,0.3076923076923077,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.091620000000004,-4.1499999999999995
4420.0,950,366.18042394400004,0.3684210526315789,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.2890200000000007,-3.1599999999999997
16000.0,1996,426.05217178799995,0.05,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.403100000000002,-3.9199999999999995
33.0,5,1353.69370072,0.3974358974358974,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.285900000000007,-9.850000000000003
12.0,6,1249.667485972,0.43661971830985913,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.054900000000016,-8.74
53.0,1163,448.1910688800001,0.28,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.9966200000000027,-3.649999999999999
10052.0,1163,448.1910688800001,0.28,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.9966200000000027,-3.649999999999999
38.0,1079,512.162661212,0.34615384615384615,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.548620000000006,-3.429999999999999
0.9,2119,536.054179196,0.45454545454545453,4.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.882100000000002,-1.7899999999999998
1.0,2119,536.054179196,0.45454545454545453,4.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.882100000000002,-1.7899999999999998
1.2,2119,536.054179196,0.45454545454545453,4.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.882100000000002,-1.7899999999999998
27300.0,1909,386.0822054,0.043478260869565216,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.283380000000004,-3.5499999999999985
7600.0,767,342.113505528,0.21052631578947367,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.773100000000002,-2.299999999999999
55.0,1991,442.08171427199994,0.38095238095238093,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.342400000000004,-1.9899999999999993
5.0,1991,442.08171427199994,0.38095238095238093,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.342400000000004,-1.9899999999999993
8.0,2020,577.217733564,0.5517241379310345,5.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,5.8505000000000065,-2.1999999999999997
64.6,458,505.28644648400007,0.5769230769230769,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.255600000000001,-2.85
72.7,458,505.28644648400007,0.5769230769230769,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.255600000000001,-2.85
89.5,457,421.2289316080001,0.47619047619047616,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.581900000000001,-2.81
45.7,457,421.2289316080001,0.47619047619047616,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.581900000000001,-2.81
6.46,1494,428.0784404599999,0.5625,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.7045000000000003,-1.3599999999999999
550.0,118,438.34575795199993,0.88,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.9947000000000026,-1.43
102.0,1415,491.21034416800006,0.44,6.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.878220000000004,-3.2399999999999998
208.0,1423,518.2576287080001,0.48148148148148145,6.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0126200000000045,-3.2399999999999998
72.0,730,463.215429548,0.4166666666666667,5.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.452620000000005,-3.1999999999999997
208.0,1694,408.1532438920001,0.2857142857142857,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799220000000004,-3.0
3400.0,1950,464.07281892399993,0.18181818181818182,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.245200000000004,-1.9299999999999988
3700.0,97,416.213363884,0.4782608695652174,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.5882000000000023,-1.7299999999999995
56.0,188,436.21105537600005,0.3333333333333333,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.9143,-3.5199999999999996
3.0,1568,384.12561150000005,0.2631578947368421,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.4586999999999997,-2.9999999999999996
4.0,1536,463.07756995599993,0.21739130434782608,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.702300000000006,-2.0499999999999985
1300.0,339,397.11145692799994,0.3684210526315789,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.224800000000003,-1.7599999999999998
0.9,454,461.2602317360001,0.5416666666666666,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.458300000000002,-2.81
0.8,454,461.2602317360001,0.5416666666666666,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.458300000000002,-2.81
4.8,453,435.2445816720001,0.5,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.924100000000001,-2.81
3.8,453,435.2445816720001,0.5,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.924100000000001,-2.81
1.3,2263,404.051002588,0.2222222222222222,5.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.9242000000000017,-2.4499999999999997
34430.0,1381,474.310709836,0.42857142857142855,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5221200000000055,-3.4799999999999995
1584.89,2050,558.17179164,0.35714285714285715,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.000300000000001,-2.3999999999999986
10000.0,2050,558.17179164,0.35714285714285715,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.000300000000001,-2.3999999999999986
27.9,1930,442.09409052399997,0.5882352941176471,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0962000000000014,-1.3599999999999999
8.58,1926,442.09409052399997,0.5882352941176471,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.9537000000000013,-1.3599999999999999
13.4,1940,428.07844045999997,0.5625,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.563600000000001,-1.3599999999999999
178.0,1401,390.18042394400004,0.19047619047619047,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.737020000000002,-3.81
11.0,1052,446.14782207600007,0.19047619047619047,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.886320000000004,-3.89
160.0,1059,429.1524928560001,0.2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142220000000003,-3.89
140.0,1057,439.16199492000004,0.17391304347826086,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6235200000000045,-3.8799999999999994
4.0,173,484.214426504,0.44,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.9166000000000007,-3.1999999999999997
150.0,148,457.330442236,0.6666666666666666,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9874000000000027,-2.3699999999999997
20.0,240,1064.4118392240002,0.48148148148148145,7.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,9.348000000000004,-5.43
1270.0,1743,432.140925128,0.2857142857142857,4.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.896020000000002,-3.559999999999999
605.0,1778,442.136508444,0.23809523809523808,5.0,4.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6649200000000004,-3.8899999999999992
44.0,1448,437.12546717999993,0.22727272727272727,5.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6649200000000004,-3.519999999999999
260.0,1048,400.20115938800006,0.2608695652173913,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.069120000000003,-3.61
1.1,459,477.2915318640001,0.56,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9982000000000024,-2.81
0.4,459,477.2915318640001,0.56,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9982000000000024,-2.81
39698.0,2103,532.1392108759999,0.36,6.0,3.0,3.0,4.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,4.619400000000004,-3.379999999999998
28.0,2103,532.1392108759999,0.36,6.0,3.0,3.0,4.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,4.619400000000004,-3.379999999999998
2.47,29,1351.826780548,0.8169014084507042,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.131799999999992,-6.8900000000000015
7.47,29,1351.826780548,0.8169014084507042,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.131799999999992,-6.8900000000000015
175.0,763,409.09753817999996,0.4117647058823529,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.7169999999999999,-2.099999999999999
36.0,1718,441.13250636000015,0.14285714285714285,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.749400000000002,-4.199999999999999
86.0,1319,417.151097976,0.25,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.326920000000006,-3.119999999999999
339.0,1350,426.09172452800004,0.14285714285714285,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.124520000000003,-2.869999999999999
3.6,452,422.212947196,0.47619047619047616,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7449000000000012,-2.81
20.3,452,422.212947196,0.47619047619047616,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7449000000000012,-2.81
1.04,1908,459.06312474399994,0.2631578947368421,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.598980000000002,-2.609999999999999
63.1,1337,455.2069730400001,0.24,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.041040000000003,-4.269999999999999
100.0,1333,430.1865719440001,0.22727272727272727,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.856320000000001,-4.209999999999999
158.49,1345,420.17100213200007,0.2727272727272727,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.453520000000004,-3.749999999999999
52.0,1203,464.20238251200004,0.3076923076923077,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,5.420220000000005,-3.679999999999999
400.0,168,506.31445782399993,0.5161290322580645,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.387900000000004,-2.9899999999999993
0.5,460,505.28644648400007,0.5769230769230769,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.378700000000002,-2.85
0.4,460,505.28644648400007,0.5769230769230769,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.378700000000002,-2.85
144.0,1229,405.1601031,0.13636363636363635,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0264200000000017,-3.939999999999999
91.0,583,463.201967912,0.24,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.2106200000000022,-3.9799999999999995
60.0,749,392.15162235200006,0.2857142857142857,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.235500000000003,-2.8599999999999994
98.0,2281,336.09955725599997,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.598100000000003,-1.7500000000000002
12.3,1942,480.0845884599999,0.5,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.103900000000002,-2.1799999999999993
32000.0,362,381.19400834399994,0.391304347826087,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430900000000006,-2.8200000000000003
1.65,1871,534.171259952,0.4230769230769231,6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.469100000000004,-2.759999999999999
63.1,924,417.1964886080001,0.20833333333333334,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.266940000000004,-3.7399999999999998
199.53,924,417.1964886080001,0.20833333333333334,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.266940000000004,-3.7399999999999998
13000.0,1656,486.2855577080001,0.4444444444444444,5.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.859040000000005,-3.75
9200.0,1382,527.337258932,0.45161290322580644,5.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.135040000000006,-3.8099999999999996
3300.0,597,460.25733687199994,0.6,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.3893000000000004,-2.7399999999999998
9.0,1554,416.165997004,0.2857142857142857,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.3461000000000003,-3.3299999999999996
30.0,1573,430.14526156000005,0.23809523809523808,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.1662999999999997,-3.6599999999999997
1.9,172,426.17256169200004,0.36363636363636365,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.4849000000000006,-2.9999999999999996
40.0,333,381.11654230799996,0.3684210526315789,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.524620000000004,-1.5599999999999996
120.0,2095,393.09139017999996,0.3333333333333333,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5946000000000007,-1.959999999999999
93.0,1396,422.106705896,0.35,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.2082000000000015,-2.0899999999999994
13.0,614,480.07184038,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.7074000000000025,-1.8999999999999995
450.0,602,496.27487875599996,0.6538461538461539,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.4174000000000015,-2.5499999999999994
485.0,1084,460.20230226000007,0.28,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.127320000000004,-4.009999999999999
356.0,1121,418.1805041960001,0.25,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.936220000000005,-3.609999999999999
122.0,633,481.20894511200004,0.3076923076923077,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.900620000000006,-3.75
1.7,2195,437.0821106000001,0.25,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.894600000000003,-2.88
0.14,2195,437.0821106000001,0.25,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.894600000000003,-2.88
180.0,68,466.264314072,0.64,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.4433000000000016,-2.3499999999999996
18833.0,1205,475.23835342,0.3333333333333333,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.565920000000005,-3.649999999999999
196.0,1205,475.23835342,0.3333333333333333,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.565920000000005,-3.649999999999999
270.0,1065,429.14125947600013,0.19047619047619047,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795920000000004,-3.82
4570.0,1627,362.16552282800006,0.25,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.536320000000001,-3.22
76.0,1555,463.170748036,0.19230769230769232,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.512900000000002,-4.069999999999999
0.06,1877,552.1618381400001,0.4230769230769231,6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4.6082000000000045,-2.829999999999999
0.06,1875,552.1618381400001,0.4230769230769231,6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4.6082000000000045,-2.829999999999999
10000.0,880,540.1823563239999,0.52,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.1841999999999997,-1.6599999999999988
31622.78,880,540.1823563239999,0.52,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.1841999999999997,-1.6599999999999988
26.8,788,610.182825276,0.5,5.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,4.235200000000003,-2.7999999999999994
7.0,2012,565.1813480559999,0.5185185185185185,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0427000000000035,-2.2399999999999998
1.9,2012,565.1813480559999,0.5185185185185185,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0427000000000035,-2.2399999999999998
13600.0,50,645.424067848,0.9459459459459459,7.0,0.0,7.0,2.0,0.0,2.0,2.0,2.0,0.0,13.0,0.0,5.339800000000006,-1.4200000000000002
220.0,50,645.424067848,0.9459459459459459,7.0,0.0,7.0,2.0,0.0,2.0,2.0,2.0,0.0,13.0,0.0,5.339800000000006,-1.4200000000000002
2400.0,52,684.471352388,0.95,9.0,0.0,9.0,4.0,0.0,4.0,4.0,2.0,2.0,14.0,1.0,5.691400000000006,-1.4200000000000002
84.0,52,684.471352388,0.95,9.0,0.0,9.0,4.0,0.0,4.0,4.0,2.0,2.0,14.0,1.0,5.691400000000006,-1.4200000000000002
